"area_fips","industry_code","own_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg","NAICS.4","NAICS.Industry","area_title","state","city","state_name","city_state"
"C1206","336411",5,48,0,2013,2,"N",43,0,0,0,0,0,0,0,"N",3.65,0,0,0,0,0,0,0,"N",2,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3364,"Aircraft Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","511210",5,48,0,2014,2,"",393,11637,11789,11778,371841068,10783378,230074,2437,"",1.6,2.22,2.24,2.22,2.09,0.85,1.31,0.94,"",64,19.5,-85,-0.7,67,0.6,66,0.6,-1941346,-0.5,803760,8.1,-31047,-11.9,-17,-0.7,5112,"Software Publishers","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334510",5,48,0,2013,2,"",12,222,231,228,3980550,349553,8961,1349,"",0.68,0.23,0.24,0.24,0.19,0.15,0.21,0.8,"",2,20,134,152.3,143,162.5,137,150.5,2218428,125.9,277592,385.8,5204,138.5,-174,-11.4,3345,"Electromedical and Electrotherapeutic Apparatus Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334512",5,48,0,2014,2,"",11,482,489,488,9357117,483392,3754,1480,"",1.42,1.53,1.54,1.54,1.57,0.71,0.26,1.02,"",0,0,-60,-11.1,-54,-9.9,-50,-9.3,-131973,-1.4,-133627,-21.7,-2769,-42.4,131,9.7,3345,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334514",5,48,0,2014,1,"",6,107,109,109,1030480,821335,17088,732,"",1.53,0.6,0.62,0.62,0.3,0.54,0.39,0.49,"N",1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3345,"Totalizing Fluid Meter and Counting Device Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","511210",5,48,0,2016,3,"",595,12850,12873,12895,387709621,11042412,212839,2317,"",1.69,2.03,2.02,2.05,1.35,1.33,1.82,0.66,"",65,12.3,365,2.9,315,2.5,396,3.2,31773774,8.9,1499042,15.7,13744,6.9,129,5.9,5112," Software Publishers","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334510",5,48,0,2016,3,"",17,230,232,227,3596447,208000,4063,1205,"",0.79,0.2,0.2,0.2,0.1,0.12,0.18,0.51,"",0,0,17,8,22,10.5,17,8.1,566303,18.7,76257,57.9,549,15.6,100,9,3345,"Electromedical and Electrotherapeutic Apparatus Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336411",5,48,0,2013,1,"N",43,0,0,0,0,0,0,0,"N",3.64,0,0,0,0,0,0,0,"N",4,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3364,"Aircraft Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","541310",5,48,0,2013,3,"",423,3454,3507,3505,63723978,3670593,165066,1405,"",1.14,1.26,1.28,1.3,1.28,1.28,1.69,1,"",-3,-0.7,189,5.8,274,8.5,320,10,8167606,14.7,1144909,45.3,46632,39.4,81,6.1,5413,"Architectural  Services","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336340",5,48,0,2014,1,"N",4,0,0,0,0,0,0,0,"N",1.05,0,0,0,0,0,0,0,"N",-1,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3363,"Motor Vehicle Brake System Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325110",5,48,0,2013,1,"N",2,0,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251,"Petrochemical Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325110",5,48,0,2014,2,"N",2,0,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251,"Petrochemical Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334412",5,48,0,2014,4,"N",3,0,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344,"Bare Printed Circuit Board Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325120",5,48,0,2012,3,"",8,191,186,183,3212355,122216,1726,1324,"",0.63,0.61,0.59,0.6,0.46,0.61,0.32,0.76,"",2,33.3,-6,-3,-11,-5.6,-7,-3.7,67001,2.1,70178,134.9,783,83,81,6.5,3251,"Industrial Gas Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336411",5,48,0,2016,2,"N",53,0,0,0,0,0,0,0,"N",4.09,0,0,0,0,0,0,0,"N",4,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3364,"Aircraft Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","541380",5,48,0,2013,4,"",129,1419,1429,1428,24770061,1182290,34814,1337,"",0.85,0.51,0.52,0.51,0.47,0.54,0.55,0.92,"",4,3.2,-148,-9.4,-125,-8,-114,-7.4,-5194907,-17.3,348895,41.9,12538,56.3,-146,-9.8,5413,"Testing Laboratories","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336350",5,48,0,2015,3,"N",10,0,0,0,0,0,0,0,"N",1.02,0,0,0,0,0,0,0,"N",1,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3363,"Motor Vehicle Transmission and Power Train Parts Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334412",5,48,0,2016,3,"N",3,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344,"Bare Printed Circuit Board Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325412",5,48,0,2013,4,"",29,531,533,528,10733422,339058,9094,1556,"",0.87,0.15,0.15,0.15,0.1,0.17,0.18,0.66,"",6,26.1,11,2.1,12,2.3,6,1.1,-434890,-3.9,11615,3.5,-769,-7.8,-93,-5.6,3254,"Pharmaceutical Preparation Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","333314",5,48,0,2016,3,"",10,62,63,63,1090060,97042,3499,1338,"",1.02,0.18,0.18,0.19,0.14,0.35,0.54,0.74,"N",4,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3333,"Optical Instrument and Lens Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","541380",5,48,0,2014,3,"",124,1489,1499,1485,23393799,1245486,28585,1207,"",0.8,0.51,0.51,0.51,0.45,0.43,0.39,0.89,"",-4,-3.1,79,5.6,93,6.6,85,6.1,1516115,6.9,250814,25.2,-246,-0.9,9,0.8,5413,"Testing Laboratories","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325414",5,48,0,2012,4,"N",2,0,0,0,0,0,0,0,"N",0.3,0,0,0,0,0,0,0,"N",1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3254,"Biological Product (except Diagnostic) Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325211",5,48,0,2015,4,"",12,309,308,305,6713977,141536,1985,1680,"",0.61,0.31,0.31,0.3,0.28,0.31,0.23,0.91,"",0,0,14,4.7,17,5.8,12,4.1,474036,7.6,28556,25.3,-700,-26.1,42,2.6,3252,"Plastics Material and Resin Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325211",5,48,0,2013,4,"",13,304,288,302,6171607,320737,8314,1593,"",0.73,0.33,0.31,0.32,0.3,0.89,0.94,0.96,"",-1,-7.1,-78,-20.4,-88,-23.4,-80,-20.9,194760,3.3,79052,32.7,1321,18.9,383,31.7,3252,"Plastics Material and Resin Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325110",5,48,0,2016,2,"N",2,0,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251,"Petrochemical Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325211",5,48,0,2012,1,"",14,382,385,387,8353334,2942210,82931,1670,"",0.81,0.42,0.42,0.42,0.36,0.35,0.36,0.85,"",2,16.7,6,1.6,28,7.8,32,9,1889687,29.2,175795,6.4,-2577,-3,299,21.8,3252,"Plastics Material and Resin Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336350",5,48,0,2015,4,"N",10,0,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3363,"Motor Vehicle Transmission and Power Train Parts Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336211",5,48,0,2014,2,"",11,539,539,531,5203008,1851292,108720,746,"",0.81,0.58,0.58,0.57,0.44,1.06,2.02,0.76,"",0,0,31,6.1,61,12.8,69,14.9,927475,21.7,388076,26.5,30721,39.4,65,9.5,3362,"Motor Vehicle Body Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334515",5,48,0,2012,3,"N",9,0,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,0,"N",1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3345,"Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336412",5,48,0,2013,4,"",4,276,275,274,4876173,38118,1454,1364,"",0.35,0.21,0.21,0.21,0.16,0.09,0.13,0.76,"",1,33.3,-24,-8,-27,-8.9,-29,-9.6,17914,0.4,-16622,-30.4,-1059,-42.1,125,10.1,3364,"Aircraft Engine and Engine Parts Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334515",5,48,0,2016,2,"",14,187,180,180,3995973,149847,2118,1686,"",0.75,0.29,0.28,0.27,0.24,0.09,0.1,0.86,"N",1,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3345,"Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336412",5,48,0,2016,3,"",5,300,310,309,5583551,164823,5315,1402,"",0.42,0.21,0.22,0.22,0.17,0.2,0.33,0.78,"",0,0,-6,-2,5,1.6,2,0.7,138130,2.5,52460,46.7,1373,34.8,33,2.4,3364,"Aircraft Engine and Engine Parts Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334417",5,48,0,2014,4,"N",1,0,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344,"Electronic Connector Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","333314",5,48,0,2013,1,"N",5,0,0,0,0,0,0,0,"N",0.55,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3333,"Optical Instrument and Lens Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334513",5,48,0,2014,3,"",24,1660,1647,1643,22311408,1093476,22248,1040,"",0.79,1.52,1.5,1.52,0.96,1.05,1.16,0.63,"",2,9.1,40,2.5,55,3.5,47,2.9,644423,3,279889,34.4,1173,5.6,0,0,3345,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","541512",5,48,0,2014,4,"",3405,20632,20783,20646,525637057,28075589,621892,1955,"",1.79,1.38,1.38,1.36,1.27,1.63,1.43,0.93,"",132,4,1595,8.4,1796,9.5,1771,9.4,58452173,12.5,1795565,6.8,-82049,-11.7,60,3.2,5415,"Computer Systems Design Services","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336120",5,48,0,2013,1,"N",1,0,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3361,"Heavy Duty Truck Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334111",5,48,0,2012,3,"N",16,0,0,0,0,0,0,0,"N",1.45,0,0,0,0,0,0,0,"N",6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341,"Electronic Computer Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325120",5,48,0,2014,3,"N",8,0,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251,"Industrial Gas Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325414",5,48,0,2015,2,"N",2,0,0,0,0,0,0,0,"N",0.3,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3254,"Biological Product (except Diagnostic) Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336340",5,48,0,2016,1,"N",5,0,0,0,0,0,0,0,"N",1.35,0,0,0,0,0,0,0,"N",1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3363,"Motor Vehicle Brake System Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334418",5,48,0,2015,4,"N",10,0,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,0,"N",-1,-9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344,"Printed Circuit Assembly (Electronic Assembly) Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","541370",5,48,0,2014,1,"",132,629,627,635,6191577,4615051,250941,756,"",1,0.84,0.85,0.85,0.6,0.75,1.37,0.7,"",2,1.5,98,18.5,95,17.9,82,14.8,1034352,20.1,691873,17.6,18167,7.8,20,2.7,5413,"Surveying and Mapping (except Geophysical) Services","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325412",5,48,0,2014,1,"",33,561,565,568,9186130,3987243,84610,1251,"",0.99,0.16,0.16,0.16,0.06,0.09,0.08,0.35,"",8,32,109,24.1,117,26.1,123,27.6,1185088,14.8,321693,8.8,-11566,-12,-122,-8.9,3254,"Pharmaceutical Preparation Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","541310",5,48,0,2014,2,"",440,3700,3746,3870,68913211,4775487,194098,1405,"",1.16,1.33,1.33,1.36,1.27,0.89,1.35,0.95,"",17,4,343,10.2,331,9.7,412,11.9,8951407,14.9,944965,24.7,25803,15.3,52,3.8,5413,"Architectural Services","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336212",5,48,0,2014,3,"N",4,0,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3362,"Truck Trailer Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336214",5,48,0,2015,2,"N",8,0,0,0,0,0,0,0,"N",0.68,0,0,0,0,0,0,0,"N",2,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3362,"Travel Trailer and Camper Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","541310",5,48,0,2016,3,"",482,4497,4502,4399,87559880,5055681,141505,1508,"",1.21,1.37,1.37,1.37,1.3,1.31,2.03,0.95,"",14,3,245,5.8,260,6.1,226,5.4,7424328,9.3,157676,3.2,-31363,-18.1,48,3.3,5413,"Architectural  Services","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334512",5,48,0,2013,3,"",11,532,522,520,8754479,83915,1256,1284,"",1.44,1.66,1.62,1.63,1.63,0.37,0.2,1,"",0,0,-20,-3.6,-27,-4.9,-20,-3.7,-241295,-2.7,-56501,-40.2,-1674,-57.1,19,1.5,3345,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334418",5,48,0,2014,1,"",12,407,399,380,4473026,3212506,80184,870,"",0.65,0.45,0.44,0.42,0.36,0.41,0.32,0.82,"",2,20,-18,-4.2,-37,-8.5,-51,-11.8,-84261,-1.8,-57956,-1.8,-27818,-25.8,56,6.9,3344,"Printed Circuit Assembly (Electronic Assembly) Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334310",5,48,0,2013,3,"N",9,0,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3343,"Audio and Video Equipment Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336120",5,48,0,2014,4,"N",1,0,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3361,"Heavy Duty Truck Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325414",5,48,0,2012,2,"N",2,0,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,0,"N",1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3254,"Biological Product (except Diagnostic) Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336111",5,48,0,2014,3,"N",9,0,0,0,0,0,0,0,"N",2.13,0,0,0,0,0,0,0,"N",1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3361,"Automobile Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334519",5,48,0,2012,4,"",10,198,198,198,2841205,70143,1307,1104,"",0.52,0.34,0.34,0.34,0.25,0.21,0.13,0.73,"",-1,-9.1,-13,-6.2,-11,-5.3,-10,-4.8,-141569,-4.7,-1327,-1.9,-283,-17.8,8,0.7,3345,"Other Measuring and Controlling Device Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325110",5,48,0,2013,4,"N",2,0,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251,"Petrochemical Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325120",5,48,0,2014,1,"N",8,0,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251,"Industrial Gas Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334517",5,48,0,2016,3,"",9,31,31,32,378102,33107,248,928,"",1.98,0.13,0.13,0.14,0.06,0.19,0.11,0.44,"",2,28.6,4,14.8,5,19.2,4,14.3,51131,15.6,10680,47.6,-5,-2,-4,-0.4,3345,"Irradiation Apparatus Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336413",5,48,0,2013,2,"N",6,0,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3364,"Other Aircraft Part and Auxiliary Equipment Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334515",5,48,0,2015,3,"",14,212,206,201,4000315,77386,1113,1491,"",0.77,0.32,0.31,0.31,0.24,0.11,0.09,0.77,"N",2,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3345,"Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","541330",5,48,0,2015,4,"",1586,19632,19630,19802,488201048,20470112,555123,1907,"",1.3,1.19,1.19,1.2,1.08,1.42,1.43,0.9,"",59,3.9,964,5.2,818,4.3,897,4.7,27270710,5.9,755683,3.8,-17656,-3.1,21,1.1,5413,"Engineering Services","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336411",5,48,0,2015,4,"N",49,0,0,0,0,0,0,0,"N",3.8,0,0,0,0,0,0,0,"N",3,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3364,"Aircraft Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334513",5,48,0,2015,2,"",26,1670,1672,1660,24214412,2209235,36891,1117,"",0.82,1.52,1.53,1.51,1.15,1.04,1.13,0.76,"",3,13,61,3.8,28,1.7,-5,-0.3,770339,3.3,187978,9.3,-6375,-14.7,17,1.5,3345,"Variables  Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336212",5,48,0,2014,4,"N",4,0,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3362,"Truck Trailer Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","541512",5,48,0,2015,1,"",3404,20759,20896,20937,512314383,196474664,4007806,1889,"",1.79,1.35,1.35,1.37,1.17,1.16,1.12,0.86,"",126,3.8,935,4.7,1079,5.4,1229,6.2,34058594,7.1,12293651,6.7,-144003,-3.5,29,1.6,5415,"Computer Systems Design Services","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","336120",5,48,0,2015,4,"N",1,0,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3361,"Heavy Duty Truck Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334512",5,48,0,2013,2,"",11,542,543,538,9489090,617019,6523,1349,"",1.44,1.73,1.74,1.71,1.68,0.9,0.37,0.97,"",0,0,-7,-1.3,-9,-1.6,-22,-3.9,-81236,-0.8,200260,48.1,-2171,-25,19,1.4,3345,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","541511",5,48,0,2014,1,"",2141,19024,19112,19119,486036990,182068829,4466816,1959,"",1.27,1.49,1.49,1.49,1.23,1.3,1.36,0.83,"",25,1.2,-516,-2.6,-689,-3.5,-716,-3.6,22088179,4.8,-4581196,-2.5,-694892,-13.5,150,8.3,5415,"Custom Computer Programming Services","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334310",5,48,0,2015,3,"N",9,0,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3343,"Audio and Video Equipment Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","325199",5,48,0,2013,4,"",8,140,136,139,3226296,108176,3016,1794,"",0.67,0.24,0.23,0.23,0.23,0.38,0.52,0.99,"",2,33.3,45,47.4,22,19.3,23,19.8,972698,43.2,32465,42.9,359,13.5,194,12.1,3251,"All Other Basic Organic Chemical Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334510",5,48,0,2012,4,"",10,96,83,79,1980209,82440,3767,1771,"",0.6,0.1,0.09,0.08,0.09,0.14,0.28,0.98,"",-3,-23.1,-7,-6.8,-21,-20.2,-25,-24,-309097,-13.5,-6891,-7.7,-793,-17.4,72,4.2,3345,"Electromedical and Electrotherapeutic Apparatus Manufacturing","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
"C1206","334513",5,48,0,2015,3,"",27,1640,1577,1564,21737097,623771,11235,1049,"",0.86,1.47,1.42,1.43,0.92,0.59,0.66,0.64,"",3,12.5,-20,-1.2,-70,-4.3,-79,-4.8,-574311,-2.6,-469705,-43,-11013,-49.5,9,0.9,3345,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables","Atlanta-Sandy Springs-Roswell, GA MSA","GA","Atlanta","Georgia","Atlanta GA"
